name,pointx_class,lat,lon,poi_class,Entertainment,Gambling,Sports
Tennis Courts,4240305.0,51.415903682452566,-0.1051183753256206,Sports,0,0,1
Tennis Courts,4240305.0,51.35656075256164,-0.1224336883475403,Sports,0,0,1
Tennis Courts,4240305.0,51.35632457590196,-0.1217252081102023,Sports,0,0,1
Tennis Courts,4240305.0,51.42852309458578,0.0274628766150846,Sports,0,0,1
Sports Court,4240293.0,51.43899112889698,0.0578842914968332,Sports,0,0,1
Tennis Court,4240305.0,51.640249097618266,0.2569817838086456,Sports,0,0,1
Tennis Court,4240305.0,51.583662554759535,0.2151581169161496,Sports,0,0,1
Tennis Courts,4240305.0,51.45563662865474,0.0201571396810352,Sports,0,0,1
Tennis Courts,4240305.0,51.40217462558408,0.0128257490273271,Sports,0,0,1
Tennis Courts,4240305.0,51.44802614141351,-0.0075375316376603,Sports,0,0,1
Tennis Courts,4240305.0,51.45519046229455,0.0058153879956394,Sports,0,0,1
Tennis Courts,4240305.0,51.419926941817,-0.0370365316775017,Sports,0,0,1
Tennis Courts,4240305.0,51.402367188208586,-0.0323970185162552,Sports,0,0,1
Tennis Courts,4240305.0,51.4293450643668,-0.0490478250573737,Sports,0,0,1
Tennis Courts,4240305.0,51.42220945576304,-0.0590749854249493,Sports,0,0,1
Tennis Courts,4240305.0,51.45413160465697,-0.0191752256835989,Sports,0,0,1
Tennis Courts,4240305.0,51.41498726659993,-0.020839083427174,Sports,0,0,1
Tennis Courts,4240305.0,51.4140526812124,-0.0219436447532002,Sports,0,0,1
Tennis Courts,4240305.0,51.37081218716489,-0.0480313535328356,Sports,0,0,1
Tennis Courts,4240305.0,51.37770960411383,-0.0713758491867541,Sports,0,0,1
Tennis Courts,4240305.0,51.372547152419685,-0.0512334528551864,Sports,0,0,1
Tennis Courts,4240305.0,51.39390366360298,-0.037144461720251,Sports,0,0,1
Tennis Courts,4240305.0,51.300131148947216,-0.0748158329179473,Sports,0,0,1
Tennis Court,4240305.0,51.35615123194311,-0.3734345049134251,Sports,0,0,1
Tennis Courts,4240305.0,51.31225439194228,-0.0748680279095435,Sports,0,0,1
Sports Court,4240293.0,51.339011597626445,-0.0115649900478137,Sports,0,0,1
Tennis Courts,4240305.0,51.3442000620292,-0.0976240497744226,Sports,0,0,1
Tennis Courts,4240305.0,51.39593498387186,-0.0167883018139254,Sports,0,0,1
Tennis Courts,4240305.0,51.39695553391255,-0.0170460495103287,Sports,0,0,1
Tennis Courts,4240305.0,51.37251887420435,0.0246715394099565,Sports,0,0,1
Sports Court,4240293.0,51.380263923218976,-0.0207135022759334,Sports,0,0,1
Tennis Courts,4240305.0,51.39628739205966,-0.0168880632405352,Sports,0,0,1
Tennis Courts,4240305.0,51.39659511210272,-0.0170041343389285,Sports,0,0,1
Tennis Courts,4240305.0,51.377766909583485,-0.0028735179144724,Sports,0,0,1
Tennis Court,4240305.0,51.49341009152695,-0.3160317315473605,Sports,0,0,1
Tennis Courts,4240305.0,51.646942998450655,-0.1832818704264592,Sports,0,0,1
Tennis Courts,4240305.0,51.43862045832552,-0.0819767386557551,Sports,0,0,1
Tennis Courts,4240305.0,51.40968074322615,-0.5290855120033094,Sports,0,0,1
Tennis Court,4240305.0,51.63579386821485,-0.4256012948950743,Sports,0,0,1
Tennis Court,4240305.0,51.55911447605916,-0.4537124823472575,Sports,0,0,1
Tennis Court,4240305.0,51.58228202763545,-0.1980440458126234,Sports,0,0,1
Tennis Court,4240305.0,51.56412422645675,-0.1815781798958689,Sports,0,0,1
Tennis Court,4240305.0,51.56578604164198,-0.1948583033533047,Sports,0,0,1
Tennis Court,4240305.0,51.55259970229618,-0.1946302870550621,Sports,0,0,1
Tennis Courts,4240305.0,51.41710367115032,0.0237359343290104,Sports,0,0,1
Tennis Courts,4240305.0,51.38918561742302,-0.3500002209492069,Sports,0,0,1
Tennis Courts,4240305.0,51.590289971935285,-0.4840378097651313,Sports,0,0,1
Tennis Courts,4240305.0,51.41373718310249,-0.0165787971713746,Sports,0,0,1
Tennis Courts,4240305.0,51.53590389596889,-0.2118585078191806,Sports,0,0,1
Tennis Courts,4240305.0,51.646694946153,-0.1835230547598295,Sports,0,0,1
Tennis Courts,4240305.0,51.62902206182538,-0.168855718010922,Sports,0,0,1
Tennis Courts,4240305.0,51.55844598916197,-0.2052617282348761,Sports,0,0,1
Tennis Courts,4240305.0,51.6466098647928,-0.1826736554908312,Sports,0,0,1
Tennis Courts,4240305.0,51.58644688961857,-0.125227088661446,Sports,0,0,1
Tennis Courts,4240305.0,51.58255789957976,-0.1345527440560958,Sports,0,0,1
Tennis Courts,4240305.0,51.582682378210215,-0.1338981151723213,Sports,0,0,1
Tennis Courts,4240305.0,51.60715388507821,-0.1741260272137102,Sports,0,0,1
Tennis Courts,4240305.0,51.58540080597563,-0.1868491860946327,Sports,0,0,1
Tennis Courts,4240305.0,51.59355133863879,-0.1462009600050448,Sports,0,0,1
Tennis Court,4240305.0,51.30907556874082,-0.3074505816388729,Sports,0,0,1
Tennis Court,4240305.0,51.43473473620486,-0.134293670673796,Sports,0,0,1
Tennis Courts,4240305.0,51.58556250138968,-0.1955902555080968,Sports,0,0,1
Tennis Courts,4240305.0,51.60515896570733,-0.1840693095436227,Sports,0,0,1
Tennis Courts,4240305.0,51.5840963523543,-0.1752092637123963,Sports,0,0,1
Tennis Courts,4240305.0,51.62373769023901,-0.1381807522460129,Sports,0,0,1
Tennis Courts,4240305.0,51.59767091095903,-0.1900568481212021,Sports,0,0,1
Tennis Courts,4240305.0,51.621394666242885,-0.1389989730573206,Sports,0,0,1
Tennis Courts,4240305.0,51.618867522259904,-0.135014283807421,Sports,0,0,1
Tennis Courts,4240305.0,51.41477324592967,-0.263154225863844,Sports,0,0,1
Tennis Court,4240305.0,51.37626652552553,-0.1935295762015436,Sports,0,0,1
Tennis Courts,4240305.0,51.6419365100394,-0.1245145402441893,Sports,0,0,1
Tennis Courts,4240305.0,51.62578810651174,-0.1280123129148471,Sports,0,0,1
Tennis Courts,4240305.0,51.60309889269789,-0.1330034151253698,Sports,0,0,1
Tennis Courts,4240305.0,51.56022294990514,-0.1506006712914588,Sports,0,0,1
Tennis Courts,4240305.0,51.56946853384284,-0.1472673751597895,Sports,0,0,1
Tennis Courts,4240305.0,51.57087906187168,-0.1426356343991879,Sports,0,0,1
Tennis Courts,4240305.0,51.56910656310696,-0.1471233646093569,Sports,0,0,1
Tennis Courts,4240305.0,51.5261143788362,-0.1523002157382216,Sports,0,0,1
Tennis Courts,4240305.0,51.52581713544898,-0.1522690007357095,Sports,0,0,1
Tennis Courts,4240305.0,51.560714175488776,-0.1435547761626287,Sports,0,0,1
Tennis Courts,4240305.0,51.52599024152561,-0.1529827949492194,Sports,0,0,1
Tennis Courts,4240305.0,51.55974597391175,-0.1505767413744344,Sports,0,0,1
Tennis Courts,4240305.0,51.54288877369362,-0.19761048560992,Sports,0,0,1
Tennis Courts,4240305.0,51.52615298635497,-0.1893767550695625,Sports,0,0,1
Tennis Courts,4240305.0,51.52687175212982,-0.1905015416791421,Sports,0,0,1
Tennis Courts,4240305.0,51.53143164807168,-0.1893835880001886,Sports,0,0,1
Tennis Courts,4240305.0,51.55151003558248,-0.188110488851253,Sports,0,0,1
Tennis Courts,4240305.0,51.55218263305926,-0.188574188687351,Sports,0,0,1
Tennis Courts,4240305.0,51.43644446905186,-0.203443638687373,Sports,0,0,1
Tennis Courts,4240305.0,51.3933235065738,-0.254508509292695,Sports,0,0,1
Tennis Courts,4240305.0,51.43638522941994,-0.2148697923632068,Sports,0,0,1
Tennis Courts,4240305.0,51.3728114159792,-0.2406767897580305,Sports,0,0,1
Tennis Courts,4240305.0,51.38253164880983,-0.2436237224327287,Sports,0,0,1
Tennis Courts,4240305.0,51.3647178841009,-0.2074442593412283,Sports,0,0,1
Tennis Courts,4240305.0,51.43680954386021,-0.3096108871886864,Sports,0,0,1
Tennis Courts,4240305.0,51.32266096313473,-0.1181349281983589,Sports,0,0,1
Tennis Courts,4240305.0,51.32471093796278,-0.1119654012651448,Sports,0,0,1
Tennis Courts,4240305.0,51.34457770118182,-0.2888407294498941,Sports,0,0,1
Tennis Courts,4240305.0,51.34506587858985,-0.2871712704595756,Sports,0,0,1
Tennis Courts,4240305.0,51.4544987895861,-0.1506450296611511,Sports,0,0,1
Tennis Courts,4240305.0,51.45354898081549,-0.1958779267133437,Sports,0,0,1
Tennis Courts,4240305.0,51.453055798445085,-0.1959693343088242,Sports,0,0,1
Tennis Courts,4240305.0,51.45279065634309,-0.1707346395689115,Sports,0,0,1
Tennis Courts,4240305.0,51.447107211027685,-0.1776536581495817,Sports,0,0,1
Tennis Courts,4240305.0,51.44736877083292,-0.1771251612111975,Sports,0,0,1
Tennis Courts,4240305.0,51.41214030869318,-0.1470197777075513,Sports,0,0,1
Tennis Courts,4240305.0,51.31238584911532,-0.5567199814436107,Sports,0,0,1
Tennis Courts,4240305.0,51.31286473505988,-0.5569058350668166,Sports,0,0,1
Tennis Courts,4240305.0,51.31241778447384,-0.5578524970714924,Sports,0,0,1
Tennis Courts,4240305.0,51.43816376133741,-0.2171025726872003,Sports,0,0,1
Tennis Courts,4240305.0,51.41898248612294,-0.2493028754930268,Sports,0,0,1
Tennis Courts,4240305.0,51.44206107563436,-0.2078998231709554,Sports,0,0,1
Tennis Courts,4240305.0,51.39239194227648,-0.2397245583985507,Sports,0,0,1
Tennis Courts,4240305.0,51.54798548973679,0.2497724140742977,Sports,0,0,1
Tennis Courts,4240305.0,51.58889257930127,0.2366922913555987,Sports,0,0,1
Tennis Courts,4240305.0,51.59047038908829,0.1907151330560823,Sports,0,0,1
Tennis Courts,4240305.0,51.57758568812461,0.2155120677035752,Sports,0,0,1
Tennis Courts,4240305.0,51.55457311457349,0.2467074215571011,Sports,0,0,1
Tennis Courts,4240305.0,51.47571608249033,0.1789186945141911,Sports,0,0,1
Tennis Courts,4240305.0,51.587656278793695,0.1950116712048605,Sports,0,0,1
Tennis Courts,4240305.0,51.45453731166821,-0.2395948659268968,Sports,0,0,1
Tennis Courts,4240305.0,51.36234897847846,-0.2219443010943035,Sports,0,0,1
Tennis Courts,4240305.0,51.39897252244249,-0.2300413540633983,Sports,0,0,1
Tennis Courts,4240305.0,51.34807262408241,-0.4921588775141082,Sports,0,0,1
Tennis Courts,4240305.0,51.33259900755226,-0.4387931068308515,Sports,0,0,1
Tennis Courts,4240305.0,51.33917571082079,-0.3957718252262254,Sports,0,0,1
Tennis Courts,4240305.0,51.36390483081557,-0.3613233268233184,Sports,0,0,1
Tennis Courts,4240305.0,51.31847919871578,-0.4379952930806512,Sports,0,0,1
Tennis Courts,4240305.0,51.364196909533554,-0.3622753435188485,Sports,0,0,1
Tennis Courts,4240305.0,51.33163945965477,-0.4142220596920788,Sports,0,0,1
Tennis Courts,4240305.0,51.595650949163335,0.1868205082758551,Sports,0,0,1
Tennis Courts,4240305.0,51.51993462463495,0.2134766279168143,Sports,0,0,1
Tennis Courts,4240305.0,51.49733644704117,-0.0109057548197647,Sports,0,0,1
Tennis Courts,4240305.0,51.48192317710883,-0.1098578265314264,Sports,0,0,1
Tennis Courts,4240305.0,51.48154646355925,-0.0915971278197919,Sports,0,0,1
Tennis Courts,4240305.0,51.55918177739006,0.1133963497370728,Sports,0,0,1
Tennis Courts,4240305.0,51.59417890097112,-0.0729473252301187,Sports,0,0,1
Tennis Courts,4240305.0,51.63284896567838,-0.0885043139205273,Sports,0,0,1
Tennis Courts,4240305.0,51.30753240248773,-0.5373462200061179,Sports,0,0,1
Tennis Courts,4240305.0,51.35710657518637,-0.3729410668856174,Sports,0,0,1
Tennis Courts,4240305.0,51.3781770738537,-0.19496315451185,Sports,0,0,1
Tennis Courts,4240305.0,51.354808088974046,-0.1439338103807826,Sports,0,0,1
Tennis Courts,4240305.0,51.37783379076219,-0.1948617033841958,Sports,0,0,1
Tennis Courts,4240305.0,51.47451680407624,-0.0010841636194624,Sports,0,0,1
Tennis Courts,4240305.0,51.47266053021482,-0.0008629208448764,Sports,0,0,1
Tennis Courts,4240305.0,51.47161705120184,0.0721820108896034,Sports,0,0,1
Tennis Courts,4240305.0,51.474567173802654,0.0413984524013473,Sports,0,0,1
Tennis Courts,4240305.0,51.66179223616823,-0.0916242271970834,Sports,0,0,1
Tennis Courts,4240305.0,51.64350237272093,-0.0789795247876339,Sports,0,0,1
Tennis Courts,4240305.0,51.5993980187951,-0.0731595718720218,Sports,0,0,1
Tennis Courts,4240305.0,51.622352733085215,-0.0977868394955208,Sports,0,0,1
Tennis Courts,4240305.0,51.64346714204317,-0.0784751437197548,Sports,0,0,1
Tennis Courts,4240305.0,51.61776236497733,-0.0936452243215944,Sports,0,0,1
Tennis Courts,4240305.0,51.6463753322374,-0.0754034874263983,Sports,0,0,1
Tennis Courts,4240305.0,51.65863325347322,-0.0618138772264102,Sports,0,0,1
Tennis Courts,4240305.0,51.46679736450678,-0.2036482605076059,Sports,0,0,1
Tennis Courts,4240305.0,51.4683365296054,-0.2031558782769652,Sports,0,0,1
Tennis Courts,4240305.0,51.46828138679908,-0.2042522729052689,Sports,0,0,1
Tennis Courts,4240305.0,51.50570375514197,-0.2010378757022355,Sports,0,0,1
Tennis Courts,4240305.0,51.48395770097931,-0.3405328860443371,Sports,0,0,1
Tennis Courts,4240305.0,51.464046036732206,-0.2464415402414458,Sports,0,0,1
Tennis Courts,4240305.0,51.46344101497542,-0.2480770995526235,Sports,0,0,1
Tennis Courts,4240305.0,51.46750800613601,-0.2036635437965553,Sports,0,0,1
Tennis Courts,4240305.0,51.39820378305025,-0.2014058962765231,Sports,0,0,1
Tennis Courts,4240305.0,51.40156582506919,-0.1459376238928308,Sports,0,0,1
Tennis Courts,4240305.0,51.354279947811065,-0.1698068164830253,Sports,0,0,1
Tennis Courts,4240305.0,51.40101572408499,-0.1635425517375712,Sports,0,0,1
Tennis Courts,4240305.0,51.35245580825093,-0.1362449449226574,Sports,0,0,1
Tennis Courts,4240305.0,51.35690782320136,-0.1809050862471938,Sports,0,0,1
Tennis Courts,4240305.0,51.47890515263495,0.0272050211864417,Sports,0,0,1
Tennis Courts,4240305.0,51.4578460566182,0.023968575267638,Sports,0,0,1
Tennis Courts,4240305.0,51.48091986801122,0.0540536230818559,Sports,0,0,1
Tennis Courts,4240305.0,51.47523474887801,0.1533778016050606,Sports,0,0,1
Tennis Courts,4240305.0,51.5708723304741,-0.0572515772510357,Sports,0,0,1
Tennis Courts,4240305.0,51.5732048253628,-0.061265004656116,Sports,0,0,1
Tennis Courts,4240305.0,51.619550128026376,-0.0968639436386113,Sports,0,0,1
Tennis Courts,4240305.0,51.58954245217844,-0.0874643479069117,Sports,0,0,1
Tennis Courts,4240305.0,51.66205640730527,-0.1007080391084193,Sports,0,0,1
Tennis Courts,4240305.0,51.609792336881895,-0.1213624502409844,Sports,0,0,1
Tennis Courts,4240305.0,51.57979275878013,-0.1129008289008597,Sports,0,0,1
Tennis Courts,4240305.0,51.46695765181285,-0.2277718457507955,Sports,0,0,1
Tennis Courts,4240305.0,51.51373488969986,-0.2869917691231552,Sports,0,0,1
Tennis Courts,4240305.0,51.47430506913779,-0.2553934832105716,Sports,0,0,1
Sports Court,4240302.0,51.46563394171941,-0.3079988916645745,Sports,0,0,1
Tennis Courts,4240305.0,51.47821037713605,-0.2477272661849382,Sports,0,0,1
Tennis Courts,4240305.0,51.44113595465223,0.23349396297521,Sports,0,0,1
Tennis Courts,4240305.0,51.36604359714827,-0.1693091265455095,Sports,0,0,1
Tennis Courts,4240305.0,51.34589687207987,-0.1411347988178552,Sports,0,0,1
Tennis Courts,4240305.0,51.30187813665594,-0.1651351595372766,Sports,0,0,1
Tennis Courts,4240305.0,51.478940424469016,0.0288051555694405,Sports,0,0,1
Tennis Courts,4240305.0,51.62920743249534,-0.1090736346191369,Sports,0,0,1
Tennis Courts,4240305.0,51.569782115292135,0.0299900012785214,Sports,0,0,1
Tennis Courts,4240305.0,51.56948583635698,0.0299623720883806,Sports,0,0,1
Tennis Courts,4240305.0,51.59691039232215,0.0290914362444332,Sports,0,0,1
Tennis Courts,4240305.0,51.629104435865216,0.0728059209035582,Sports,0,0,1
Tennis Courts,4240305.0,51.54105966883412,-0.2280671608553806,Sports,0,0,1
Tennis Courts,4240305.0,51.52011362776132,-0.2694412762706363,Sports,0,0,1
Tennis Courts,4240305.0,51.54477625617272,-0.2205243768601119,Sports,0,0,1
Tennis Courts,4240305.0,51.52050403526251,-0.218631034633687,Sports,0,0,1
Tennis Courts,4240305.0,51.55636345621575,-0.2351468415544093,Sports,0,0,1
Tennis Courts,4240305.0,51.534394488837805,-0.232118078524195,Sports,0,0,1
Tennis Courts,4240305.0,51.63322401119097,-0.1846537336219058,Sports,0,0,1
Tennis Courts,4240305.0,51.66308073177663,-0.4166164546445612,Sports,0,0,1
Tennis Courts,4240305.0,51.65584182772723,-0.4033082738643486,Sports,0,0,1
Tennis Courts,4240305.0,51.5797271818865,-0.394979575412578,Sports,0,0,1
Tennis Courts,4240305.0,51.64939513714561,-0.4537504248249087,Sports,0,0,1
Sports Facility,4240293.0,51.518583551946335,-0.4157229286417679,Sports,0,0,1
Tennis Courts,4240305.0,51.55426871922837,-0.4681858686562183,Sports,0,0,1
Tennis Courts,4240305.0,51.44136328836256,0.2220073529310776,Sports,0,0,1
Sports Court,4240293.0,51.2963118718317,0.1663959474604396,Sports,0,0,1
Tennis Courts,4240305.0,51.57100907002923,-0.0074893312372513,Sports,0,0,1
Tennis Courts,4240305.0,51.6098194946868,-0.0068735210311142,Sports,0,0,1
Tennis Courts,4240305.0,51.60999086754212,0.0463997211193758,Sports,0,0,1
Tennis Courts,4240305.0,51.61540591555921,0.0229683771966803,Sports,0,0,1
Tennis Courts,4240305.0,51.61051930749796,-0.0046619579367736,Sports,0,0,1
Tennis Courts,4240305.0,51.522671440815394,-0.4261469288369649,Sports,0,0,1
Tennis Courts,4240305.0,51.55485370274205,-0.4682239169229643,Sports,0,0,1
Tennis Courts,4240305.0,51.54367858934391,-0.4526205768033847,Sports,0,0,1
Tennis Courts,4240305.0,51.50518678857096,-0.5063155922184366,Sports,0,0,1
Tennis Courts,4240305.0,51.503103426470105,-0.4723225915454196,Sports,0,0,1
Tennis Courts,4240305.0,51.624429036233785,-0.5311521271720356,Sports,0,0,1
Tennis Courts,4240305.0,51.61044775073253,-0.2158199798658845,Sports,0,0,1
Tennis Courts,4240305.0,51.63241951834338,0.0198526861459475,Sports,0,0,1
Tennis Courts,4240305.0,51.6111003782456,-0.0055175165891852,Sports,0,0,1
Tennis Courts,4240305.0,51.56779732727941,0.11386805272098,Sports,0,0,1
Tennis Courts,4240305.0,51.5726053040251,0.1329240188919734,Sports,0,0,1
Tennis Courts,4240305.0,51.5830186337625,0.118543988657685,Sports,0,0,1
Tennis Courts,4240305.0,51.5301287352603,-0.3593988733200041,Sports,0,0,1
Tennis Courts,4240305.0,51.52570377757469,-0.3287661558108043,Sports,0,0,1
Tennis Courts,4240305.0,51.49209488722627,-0.5457226811546148,Sports,0,0,1
Tennis Courts,4240305.0,51.580635184170895,-0.2478460318634352,Sports,0,0,1
Tennis Courts,4240305.0,51.46888280639284,-0.1948124085633754,Sports,0,0,1
Tennis Courts,4240305.0,51.466933111265945,-0.1966746251842063,Sports,0,0,1
Tennis Courts,4240305.0,51.493102517674735,-0.1363629336791762,Sports,0,0,1
Tennis Courts,4240305.0,51.49615258847391,-0.1580933861284769,Sports,0,0,1
Tennis Courts,4240305.0,51.61981455033144,-0.2745640437755717,Sports,0,0,1
Tennis Courts,4240305.0,51.660869839919535,-0.2706916251424054,Sports,0,0,1
Tennis Courts,4240305.0,51.61234022069018,0.0921767970358844,Sports,0,0,1
Tennis Courts,4240305.0,51.467200240457096,-0.2035316565960405,Sports,0,0,1
Tennis Courts,4240305.0,51.51564849413503,-0.3292639098114525,Sports,0,0,1
Tennis Courts,4240305.0,51.480829988947086,-0.245509827095495,Sports,0,0,1
Tennis Courts,4240305.0,51.488471481481966,-0.234586331158167,Sports,0,0,1
Tennis Courts,4240305.0,51.49081484452662,-0.3181584118119737,Sports,0,0,1
Tennis Courts,4240305.0,51.51242043718547,-0.2776735840242446,Sports,0,0,1
Tennis Courts,4240305.0,51.47242129710058,-0.3694323243548641,Sports,0,0,1
Tennis Courts,4240305.0,51.55801248319042,-0.2949796340630349,Sports,0,0,1
Tennis Courts,4240305.0,51.57131233431244,-0.304308986510357,Sports,0,0,1
Tennis Courts,4240305.0,51.52901724426899,-0.310234696893446,Sports,0,0,1
Tennis Courts,4240305.0,51.59154408929205,-0.2746393110970309,Sports,0,0,1
Tennis Courts,4240305.0,51.58688187520864,-0.2053972458295687,Sports,0,0,1
Tennis Courts,4240305.0,51.54945631106146,-0.330939203663903,Sports,0,0,1
Tennis Courts,4240305.0,51.461141045867386,-0.4277461273708708,Sports,0,0,1
Tennis Courts,4240305.0,51.3566160963509,-0.5499159951407998,Sports,0,0,1
Tennis Courts,4240305.0,51.4344848384926,-0.4779358537117529,Sports,0,0,1
Tennis Courts,4240305.0,51.64478534614568,-0.304156420168046,Sports,0,0,1
Tennis Courts,4240305.0,51.60795867596262,-0.3429330236792777,Sports,0,0,1
