"name","pointx_class","lat","lon","poi_class","Bus stop","Railway stations","Taxi rank","Underground entrance","id"
"Bus Stop (Aveley Library)",10590732,51.4991306332062,0.250967427751157,"Bus stop",1,0,0,0,253
"Bus Stop (Hanford Road)",10590732,51.5009160652691,0.251185097608958,"Bus stop",1,0,0,0,254
"Bus Stop (Hanford Road)",10590732,51.5007224153559,0.251434912961916,"Bus stop",1,0,0,0,255
"Bus Stop (St Pauls Close)",10590732,51.5034814259359,0.247781159430255,"Bus stop",1,0,0,0,256
"Bus Stop (St Pauls Close)",10590732,51.5034238068144,0.248441170799889,"Bus stop",1,0,0,0,257
"Bus Stop (Shannon Way)",10590732,51.5056573386259,0.247801795901526,"Bus stop",1,0,0,0,258
"Bus Stop (Shannon Way)",10590732,51.5064352799356,0.248502979156807,"Bus stop",1,0,0,0,259
"Bus Stop (Teviot Avenue)",10590732,51.5074140657642,0.253263567421821,"Bus stop",1,0,0,0,260
"Bus Stop (South Kensington Museums)",10590732,51.4978150158361,-0.174119118994973,"Bus stop",1,0,0,0,261
"Bus Stop (Heathrow Terminal 5)",10590732,51.4713687158121,-0.489580818234519,"Bus stop",1,0,0,0,262
"Bus Stop (Heathrow Terminal 5)",10590732,51.4712514961007,-0.489555892694375,"Bus stop",1,0,0,0,263
"Bus Stop (The Perseverance)",10590732,51.4576297147087,-0.552403014973339,"Bus stop",1,0,0,0,264
"Bus Stop (Railway Station)",10590732,51.4584432396105,-0.541135489382037,"Bus stop",1,0,0,0,265
"Bus Stop (Coppermill Road South)",10590732,51.4627422810409,-0.534707601186267,"Bus stop",1,0,0,0,266
"Bus Stop (Village Hall)",10590732,51.4730782140191,-0.542238189497035,"Bus stop",1,0,0,0,267
"Bus Stop (Berkyn Manor)",10590732,51.4714676696732,-0.534946431977122,"Bus stop",1,0,0,0,268
"Bus Stop (Coppermill Road North)",10590732,51.4676985171245,-0.531237535434431,"Bus stop",1,0,0,0,269
"Bus Stop (Coppermill Road Pier)",10590732,51.4643708193143,-0.533345409647182,"Bus stop",1,0,0,0,270
"Bus Stop (Coppermill Road Pier)",10590732,51.4641644421456,-0.533380817301884,"Bus stop",1,0,0,0,271
"Bus Stop (Stanwell Road)",10590732,51.4697640543063,-0.530307352035147,"Bus stop",1,0,0,0,272
"Bus Stop (Stanwell Road)",10590732,51.4696281437904,-0.530225332935021,"Bus stop",1,0,0,0,273
"Bus Stop (Village Hall)",10590732,51.4732017282528,-0.542047068992606,"Bus stop",1,0,0,0,274
"Bus Stop (Douglas Lane)",10590732,51.4584850051215,-0.550303208039555,"Bus stop",1,0,0,0,275
"Bus Stop (Gloucester Drive)",10590732,51.4399012191153,-0.528891943142003,"Bus stop",1,0,0,0,276
"Bus Stop (Primary School)",10590732,51.4580130507552,-0.561631804003897,"Bus stop",1,0,0,0,277
"Bus Stop (Village Green)",10590732,51.4739892358496,-0.543188284023496,"Bus stop",1,0,0,0,278
"Bus Stop (Sailing Club)",10590732,51.4470818627425,-0.547311343870669,"Bus stop",1,0,0,0,279
"Bus Stop (Village Green)",10590732,51.473946974694,-0.543405614930702,"Bus stop",1,0,0,0,280
"Bus Stop (Staines Road)",10590732,51.4455792253862,-0.542164213668512,"Bus stop",1,0,0,0,281
"Bus Stop (Sailing Club)",10590732,51.4471623005905,-0.54654609229154,"Bus stop",1,0,0,0,282
"Bus Stop (Berkyn Manor)",10590732,51.4716663171487,-0.535012060599936,"Bus stop",1,0,0,0,283
"Bus Stop (Douglas Lane)",10590732,51.4589379061003,-0.548388819072951,"Bus stop",1,0,0,0,284
"Bus Stop (Garden Centre)",10590732,51.4425089451019,-0.53319683855866,"Bus stop",1,0,0,0,285
"Bus Stop (Garden Centre)",10590732,51.44234965952,-0.53268393526171,"Bus stop",1,0,0,0,286
"Bus Stop (Gloucester Drive)",10590732,51.4399233466828,-0.529222163138424,"Bus stop",1,0,0,0,287
"Bus Stop (Feathers Lane)",10590732,51.4442414128506,-0.535832200139186,"Bus stop",1,0,0,0,288
"Bus Stop (Park Avenue)",10590732,51.466091761265,-0.561205062531372,"Bus stop",1,0,0,0,289
"Bus Stop (Park Avenue)",10590732,51.4655501601112,-0.561769155449976,"Bus stop",1,0,0,0,290
"Bus Stop (The Drive)",10590732,51.4631582876572,-0.561772365277452,"Bus stop",1,0,0,0,291
"Bus Stop (The Drive)",10590732,51.4628540842115,-0.561897091259618,"Bus stop",1,0,0,0,292
"Bus Stop (Hill View Road)",10590732,51.4604699639685,-0.561799284712174,"Bus stop",1,0,0,0,293
"Bus Stop (Primary School)",10590732,51.4573225097087,-0.561783051695383,"Bus stop",1,0,0,0,294
"Bus Stop (Post Office)",10590732,51.4562746689708,-0.556274522843072,"Bus stop",1,0,0,0,295
"Bus Stop (Post Office)",10590732,51.4558080957863,-0.555627151584629,"Bus stop",1,0,0,0,296
"Bus Stop (Broadwater Close)",10590732,51.4531194185754,-0.555625645424466,"Bus stop",1,0,0,0,297
"Bus Stop (Magna Carta Lane)",10590732,51.4503842694771,-0.554042531921098,"Bus stop",1,0,0,0,298
"Bus Stop (The Perseverance)",10590732,51.4574033553782,-0.553734401418177,"Bus stop",1,0,0,0,299
"Bus Stop (Hampden Road)",10590732,51.5020493171201,-0.547912822831579,"Bus stop",1,0,0,0,300
"Bus Stop (Cockett Road)",10590732,51.5046878415194,-0.55769889390008,"Bus stop",1,0,0,0,301
"Bus Stop (Red Lion)",10590732,51.5054061222745,-0.553958724891357,"Bus stop",1,0,0,0,302
"Bus Stop (Coleridge Crescent West)",10590732,51.4806392996981,-0.516319960261921,"Bus stop",1,0,0,0,303
"Bus Stop (Coleridge Crescent West)",10590732,51.4804751394692,-0.516138072936495,"Bus stop",1,0,0,0,304
"Bus Stop (Poyle Road Junction)",10590732,51.4801794709634,-0.513382678012472,"Bus stop",1,0,0,0,305
"Bus Stop (Poyle Road Junction)",10590732,51.4797526332112,-0.513050934700882,"Bus stop",1,0,0,0,306
"Bus Stop (Poyle Road Junction)",10590732,51.4796381999758,-0.512536226358754,"Bus stop",1,0,0,0,307
"Bus Stop (Galleymead Road)",10590732,51.4793787670173,-0.509808524644906,"Bus stop",1,0,0,0,308
"Bus Stop (Galleymead Road)",10590732,51.4788470269791,-0.508299392256936,"Bus stop",1,0,0,0,309
"Bus Stop (Lakeside Road)",10590732,51.4852808556716,-0.513605666546087,"Bus stop",1,0,0,0,310
"Bus Stop (The Chestnuts)",10590732,51.5072546416623,-0.554375723223656,"Bus stop",1,0,0,0,311
"Bus Stop (The Chestnuts)",10590732,51.5072429902315,-0.554159949944258,"Bus stop",1,0,0,0,312
"Bus Stop (High Street)",10590732,51.4976014657516,-0.543098349751814,"Bus stop",1,0,0,0,313
"Bus Stop (High Street)",10590732,51.4975218207703,-0.543201733885084,"Bus stop",1,0,0,0,314
"Bus Stop (Parlaunt Road)",10590732,51.4996713380552,-0.543234053724394,"Bus stop",1,0,0,0,315
"Bus Stop (Parlaunt Road)",10590732,51.499377577186,-0.543473931121915,"Bus stop",1,0,0,0,316
"Bus Stop (Sutton Lane North Park)",10590732,51.5014245243473,-0.529519698839906,"Bus stop",1,0,0,0,317
"Bus Stop (Langley Leisure Centre)",10590732,51.4996728268149,-0.536851661638199,"Bus stop",1,0,0,0,318
"Bus Stop (Sutton Court Farm)",10590732,51.4963603867638,-0.529394535857513,"Bus stop",1,0,0,0,319
"Bus Stop (Sutton Court Farm)",10590732,51.4966028958578,-0.529372325593455,"Bus stop",1,0,0,0,320
"Bus Stop (Trelawney Ave)",10590732,51.5013447459763,-0.54838185076163,"Bus stop",1,0,0,0,321
"Bus Stop (Trelawney Ave)",10590732,51.5009404383594,-0.548409103131347,"Bus stop",1,0,0,0,322
"Bus Stop (Lakeside Road)",10590732,51.4852119572376,-0.512426895274532,"Bus stop",1,0,0,0,323
"Bus Stop (Marriott Hotel)",10590732,51.4924025067407,-0.547326230381535,"Bus stop",1,0,0,0,324
"Bus Stop (Riverside Park)",10590732,51.4786031038379,-0.51458596631673,"Bus stop",1,0,0,0,325
"Bus Stop (Drake Avenue)",10590732,51.4993448210853,-0.559754860902292,"Bus stop",1,0,0,0,326
"Bus Stop (Cedar Way)",10590732,51.4974466002676,-0.556025812356218,"Bus stop",1,0,0,0,327
"Bus Stop (Ditton Park Road)",10590732,51.495911361045,-0.552573689970624,"Bus stop",1,0,0,0,328
"Bus Stop (Ditton Park Road)",10590732,51.4948557146705,-0.550100555912874,"Bus stop",1,0,0,0,329
"Bus Stop (The Toby)",10590732,51.4941117897948,-0.548842082263044,"Bus stop",1,0,0,0,330
"Bus Stop (The Toby)",10590732,51.4935450179487,-0.546641684335295,"Bus stop",1,0,0,0,331
"Bus Stop (Sutton Lane)",10590732,51.4896858418272,-0.537113747034639,"Bus stop",1,0,0,0,332
"Bus Stop (Sutton Lane)",10590732,51.488957599843,-0.535682276867416,"Bus stop",1,0,0,0,333
"Bus Stop (Colndale Road)",10590732,51.4756563364174,-0.516928012786187,"Bus stop",1,0,0,0,334
"Bus Stop (Colndale Road)",10590732,51.4757119055301,-0.517055806920836,"Bus stop",1,0,0,0,335
"Bus Stop (Golden Cross Roundabout)",10590732,51.4705209242214,-0.517569658167645,"Bus stop",1,0,0,0,336
"Bus Stop (Moreland Avenue)",10590732,51.483983285352,-0.531953019347083,"Bus stop",1,0,0,0,337
"Bus Stop (Sutton Place)",10590732,51.4896916006128,-0.534693697994542,"Bus stop",1,0,0,0,338
"Bus Stop (Axis Park)",10590732,51.4953174788615,-0.532280432264338,"Bus stop",1,0,0,0,339
"Bus Stop (Sutton Lane North)",10590732,51.500442342524,-0.52792327670523,"Bus stop",1,0,0,0,340
"Bus Stop (Sutton Lane North)",10590732,51.5003323115944,-0.527753933719609,"Bus stop",1,0,0,0,341
"Bus Stop (Sutton Lane North Park)",10590732,51.5013649955564,-0.529074977607207,"Bus stop",1,0,0,0,342
"Bus Stop (Market Lane)",10590732,51.5008842288629,-0.531611766404648,"Bus stop",1,0,0,0,343
"Bus Stop (Langley Leisure Centre)",10590732,51.4994925172693,-0.536814214166921,"Bus stop",1,0,0,0,344
"Bus Stop (Humber Way)",10590732,51.4990153983336,-0.537492209268972,"Bus stop",1,0,0,0,345
"Bus Stop (Humber Way)",10590732,51.4987791824165,-0.537298074117021,"Bus stop",1,0,0,0,346
"Bus Stop (Parlaunt Road Church)",10590732,51.4997681793454,-0.540897011938129,"Bus stop",1,0,0,0,347
"Bus Stop (Parlaunt Road Church)",10590732,51.4998841346925,-0.540821273355692,"Bus stop",1,0,0,0,348
"Bus Stop (Cheviot Road)",10590732,51.4960907536838,-0.541648291577816,"Bus stop",1,0,0,0,349
"Bus Stop (Harrow Market)",10590732,51.5039195242309,-0.542824839290809,"Bus stop",1,0,0,0,350
"Bus Stop (Langley Business Park)",10590732,51.5061671532004,-0.543516830871781,"Bus stop",1,0,0,0,351
"Bus Stop (Langley Business Park)",10590732,51.5067760492488,-0.543310096040368,"Bus stop",1,0,0,0,352
"Bus Stop (Spencer Road North)",10590732,51.5040152430066,-0.548369043608129,"Bus stop",1,0,0,0,353
"Bus Stop (Spencer Road North)",10590732,51.5040431747199,-0.547719775150845,"Bus stop",1,0,0,0,354
"Bus Stop (St Marys Road)",10590732,51.5047577657577,-0.554613228916905,"Bus stop",1,0,0,0,355
"Bus Stop (St Marys Road)",10590732,51.5048735946885,-0.553067831333286,"Bus stop",1,0,0,0,356
"Bus Stop (Hillary Road)",10590732,51.5054498275898,-0.558971637866321,"Bus stop",1,0,0,0,357
"Bus Stop (Hillary Road)",10590732,51.5051958073831,-0.558057486282717,"Bus stop",1,0,0,0,358
"Bus Stop (Cheviot Road)",10590732,51.4961385609574,-0.541877261655462,"Bus stop",1,0,0,0,359
"Bus Stop (Parlaunt Flats)",10590732,51.4964574355859,-0.53787660184031,"Bus stop",1,0,0,0,360
"Bus Stop (Parlaunt Flats)",10590732,51.4958399018627,-0.53883274238505,"Bus stop",1,0,0,0,361
"Bus Stop (Marish Court)",10590732,51.5020465063837,-0.542610827111888,"Bus stop",1,0,0,0,362
"Bus Stop (Marish Court)",10590732,51.5017944690977,-0.54259005091836,"Bus stop",1,0,0,0,363
"Bus Stop (Harrow Market)",10590732,51.5046735749466,-0.544169612013859,"Bus stop",1,0,0,0,364
"Bus Stop (Harrow Market)",10590732,51.5036973423088,-0.54520930555991,"Bus stop",1,0,0,0,365
"Bus Stop (Ryvers Primary School)",10590732,51.5028162241669,-0.560524326108829,"Bus stop",1,0,0,0,366
"Bus Stop (Trelawney Ave Surgery)",10590732,51.5022293469084,-0.557401898672505,"Bus stop",1,0,0,0,367
"Bus Stop (Trelawney Ave Surgery)",10590732,51.501971819805,-0.556934572375338,"Bus stop",1,0,0,0,368
"Bus Stop (Trelawney Ave Library)",10590732,51.501572542775,-0.553719863534838,"Bus stop",1,0,0,0,369
"Bus Stop (Trelawney Ave Library)",10590732,51.5014761541171,-0.553924621661243,"Bus stop",1,0,0,0,370
"Bus Stop (Spencer Road South)",10590732,51.5007134238146,-0.549684167614523,"Bus stop",1,0,0,0,371
"Bus Stop (Spencer Road South)",10590732,51.5006985579738,-0.549209194990975,"Bus stop",1,0,0,0,372
"Bus Stop (Nash Road)",10590732,51.4987775491508,-0.54729645450406,"Bus stop",1,0,0,0,373
"Bus Stop (Nash Road)",10590732,51.497840240309,-0.54712456080507,"Bus stop",1,0,0,0,374
"Bus Stop (Police Station)",10590732,51.4962800433279,-0.546756388898036,"Bus stop",1,0,0,0,375
"Bus Stop (Wylands Road)",10590732,51.4969264537515,-0.545223179009741,"Bus stop",1,0,0,0,376
"Bus Stop (Wylands Road)",10590732,51.4971010447009,-0.544799838830452,"Bus stop",1,0,0,0,377
"Bus Stop (Crown Close)",10590732,51.4869858156581,-0.531885405369995,"Bus stop",1,0,0,0,378
"Bus Stop (Crown Close)",10590732,51.4856018566672,-0.529798253752356,"Bus stop",1,0,0,0,379
"Bus Stop (Red Lion)",10590732,51.4844265850149,-0.527862932191767,"Bus stop",1,0,0,0,380
"Bus Stop (Red Lion)",10590732,51.4842622616143,-0.527666591817745,"Bus stop",1,0,0,0,381
"Bus Stop (Ye Olde George Inn)",10590732,51.4836109886916,-0.523784608394362,"Bus stop",1,0,0,0,382
"Bus Stop (Ye Olde George Inn)",10590732,51.4836027545508,-0.522416678945899,"Bus stop",1,0,0,0,383
"Bus Stop (Star & Garter)",10590732,51.4824163765736,-0.520323570232577,"Bus stop",1,0,0,0,384
"Bus Stop (Knighton Way Lane)",10590732,51.5557381955477,-0.490682628768626,"Bus stop",1,0,0,0,385
"Bus Stop (Springbridge Nurseries)",10590732,51.5660643522347,-0.500757866325782,"Bus stop",1,0,0,0,386
"Bus Stop (Springbridge Nurseries)",10590732,51.5659447794488,-0.501252354490639,"Bus stop",1,0,0,0,387
"Bus Stop (Denham Avenue)",10590732,51.5682354355915,-0.503889654349839,"Bus stop",1,0,0,0,388
"Bus Stop (Denham Avenue)",10590732,51.5677208965427,-0.503733399241683,"Bus stop",1,0,0,0,389
"Bus Stop (Village Road)",10590732,51.5712964353223,-0.504885836346609,"Bus stop",1,0,0,0,390
"Bus Stop (Village Road)",10590732,51.5717216410095,-0.505088336004472,"Bus stop",1,0,0,0,391
"Bus Stop (Old Rectory Lane)",10590732,51.5752030117593,-0.50379078605407,"Bus stop",1,0,0,0,392
"Bus Stop (Old Rectory Lane)",10590732,51.5752947333928,-0.503932085039602,"Bus stop",1,0,0,0,393
"Bus Stop (Station Parade)",10590732,51.5795898555534,-0.500168515960215,"Bus stop",1,0,0,0,394
"Bus Stop (Station Parade)",10590732,51.5810158541023,-0.499876212943401,"Bus stop",1,0,0,0,395
"Bus Stop (Moorfield Road)",10590732,51.5815644700929,-0.497072569064441,"Bus stop",1,0,0,0,396
"Bus Stop (Moorfield Road)",10590732,51.5820239133726,-0.496436784544104,"Bus stop",1,0,0,0,397
"Bus Stop (Penn Drive)",10590732,51.5815657634588,-0.502802448003657,"Bus stop",1,0,0,0,398
"Bus Stop (Denham Green Lane)",10590732,51.582889972942,-0.499468097325649,"Bus stop",1,0,0,0,399
"Bus Stop (Media Park)",10590732,51.586075317101,-0.499637423647135,"Bus stop",1,0,0,0,400
"Bus Stop (Media Park)",10590732,51.5865119163114,-0.500027212057217,"Bus stop",1,0,0,0,401
"Bus Stop (Mount Lane)",10590732,51.5716538963574,-0.519607030198881,"Bus stop",1,0,0,0,402
"Bus Stop (Mount Lane)",10590732,51.5714947581091,-0.520535708578265,"Bus stop",1,0,0,0,403
"Bus Stop (Toby Carvery)",10590732,51.5732277267228,-0.526771093392043,"Bus stop",1,0,0,0,404
"Bus Stop (Toby Carvery)",10590732,51.5729305670997,-0.526737408807218,"Bus stop",1,0,0,0,405
"Bus Stop (Pinstone Way)",10590732,51.5739755162578,-0.531191544892604,"Bus stop",1,0,0,0,406
"Bus Stop (Fulmer Lane)",10590732,51.574950919388,-0.537293240450321,"Bus stop",1,0,0,0,407
"Bus Stop (Heusden Way)",10590732,51.5760353672847,-0.542064033769252,"Bus stop",1,0,0,0,408
"Bus Stop (Heusden Way)",10590732,51.5759645621904,-0.541431325676757,"Bus stop",1,0,0,0,409
"Bus Stop (Gaviots Close)",10590732,51.577348134097,-0.548588430752093,"Bus stop",1,0,0,0,410
"Bus Stop (Gaviots Close)",10590732,51.5776247437998,-0.549142457382171,"Bus stop",1,0,0,0,411
"Bus Stop (East Common)",10590732,51.579767398642,-0.553721463700223,"Bus stop",1,0,0,0,412
"Bus Stop (Windsor Road)",10590732,51.5822406267902,-0.557410011735345,"Bus stop",1,0,0,0,413
"Bus Stop (Windsor Road)",10590732,51.5825474764765,-0.557501328296869,"Bus stop",1,0,0,0,414
"Bus Stop (Station Parade)",10590732,51.5806417519355,-0.498748342800019,"Bus stop",1,0,0,0,415
"Bus Stop (Priory Close)",10590732,51.5650571044581,-0.497934284688278,"Bus stop",1,0,0,0,416
"Bus Stop (Wyatts Covert)",10590732,51.5934582672715,-0.508850305643988,"Bus stop",1,0,0,0,417
"Bus Stop (Tilehouse Lane)",10590732,51.5781251710725,-0.505888488608316,"Bus stop",1,0,0,0,418
"Bus Stop (Tilehouse Lane)",10590732,51.5781018681651,-0.505470726323322,"Bus stop",1,0,0,0,419
"Bus Stop (Tilehouse Combined School)",10590732,51.5832758089429,-0.505041187999154,"Bus stop",1,0,0,0,420
"Bus Stop (Alex Korda House)",10590732,51.5822707886578,-0.505911297410103,"Bus stop",1,0,0,0,421
"Bus Stop (The Packhorse Ph)",10590732,51.5861520926879,-0.555943741029209,"Bus stop",1,0,0,0,422
"Bus Stop (The Packhorse Ph)",10590732,51.5865892638125,-0.554933897103506,"Bus stop",1,0,0,0,423
"Bus Stop (The Packhorse Ph)",10590732,51.58684023037,-0.554868196799543,"Bus stop",1,0,0,0,424
"Bus Stop (Railway Station)",10590732,51.5882043683265,-0.553193753071895,"Bus stop",1,0,0,0,425
"Bus Stop (Railway Station)",10590732,51.5890299762742,-0.552330277992835,"Bus stop",1,0,0,0,426
"Bus Stop (St Mary's School)",10590732,51.5932861266772,-0.554028443306937,"Bus stop",1,0,0,0,427
"Bus Stop (Blinco Lane)",10590732,51.5220019447143,-0.556589859558313,"Bus stop",1,0,0,0,428
"Bus Stop (Middle Green)",10590732,51.5134122728879,-0.557870146014246,"Bus stop",1,0,0,0,429
"Bus Stop (Old Post Office)",10590732,51.5623882906015,-0.556840836578337,"Bus stop",1,0,0,0,430
"Bus Stop (Old Post Office)",10590732,51.562296331872,-0.557406395184807,"Bus stop",1,0,0,0,431
"Bus Stop (Oldhouse Farm)",10590732,51.5660974510866,-0.552092001063801,"Bus stop",1,0,0,0,432
"Bus Stop (Oldhouse Farm)",10590732,51.5661173852253,-0.552250076785539,"Bus stop",1,0,0,0,433
"Bus Stop (Fulmer Drive)",10590732,51.5685919698767,-0.550209153533307,"Bus stop",1,0,0,0,434
"Bus Stop (St Hubert's Close)",10590732,51.5731340000958,-0.550295550004708,"Bus stop",1,0,0,0,435
"Bus Stop (St Hubert's Close)",10590732,51.5731140631641,-0.550137450910437,"Bus stop",1,0,0,0,436
"Bus Stop (Gaviots Green)",10590732,51.5770276204781,-0.551759147146833,"Bus stop",1,0,0,0,437
"Bus Stop (Gaviots Green)",10590732,51.5763354165327,-0.551045149665784,"Bus stop",1,0,0,0,438
"Bus Stop (Fulmer Lane)",10590732,51.5748450357883,-0.537455378639321,"Bus stop",1,0,0,0,439
"Bus Stop (Oakside)",10590732,51.5528029521378,-0.487592078398524,"Bus stop",1,0,0,0,440
"Bus Stop (Oakside)",10590732,51.5534163112858,-0.488437186471763,"Bus stop",1,0,0,0,441
"Bus Stop (Knighton Way Lane)",10590732,51.5561722280293,-0.49087021298478,"Bus stop",1,0,0,0,442
"Bus Stop (Austenwood Common)",10590732,51.5970886965761,-0.556867460371366,"Bus stop",1,0,0,0,443
"Bus Stop (Austenwood Common)",10590732,51.5973391898958,-0.557494791948352,"Bus stop",1,0,0,0,444
"Bus Stop (Market Place)",10590732,51.6071477219116,-0.557357261966774,"Bus stop",1,0,0,0,445
"Bus Stop (The Waggon & Horses Ph)",10590732,51.6115917907114,-0.556060992980402,"Bus stop",1,0,0,0,446
"Bus Stop (The Waggon & Horses Ph)",10590732,51.611900238175,-0.556282288004215,"Bus stop",1,0,0,0,447
"Bus Stop (Copthall Lane)",10590732,51.6115450956626,-0.550083286235763,"Bus stop",1,0,0,0,448
"Bus Stop (Copthall Lane)",10590732,51.6118350618102,-0.551720502077389,"Bus stop",1,0,0,0,449
"Bus Stop (Ninnings Road)",10590732,51.6117385775903,-0.547549675535267,"Bus stop",1,0,0,0,450
"Bus Stop (Ninnings Road)",10590732,51.6118105408026,-0.546825249987248,"Bus stop",1,0,0,0,451
"Bus Stop (Denham Walk)",10590732,51.6153979270651,-0.547519536905618,"Bus stop",1,0,0,0,452
"Bus Stop (Chesham Lane)",10590732,51.6184271820271,-0.549618425405826,"Bus stop",1,0,0,0,453
"Bus Stop (Chesham Lane)",10590732,51.6180858012391,-0.549643752159249,"Bus stop",1,0,0,0,454
"Bus Stop (Monument Lane)",10590732,51.6197753051836,-0.552478914387733,"Bus stop",1,0,0,0,455
"Bus Stop (The Pyghtle)",10590732,51.6163212634345,-0.552386580913559,"Bus stop",1,0,0,0,456
"Bus Stop (Hillside Close)",10590732,51.6144950077209,-0.553773473020058,"Bus stop",1,0,0,0,457
"Bus Stop (Hillside Close)",10590732,51.6142481330357,-0.554171289190746,"Bus stop",1,0,0,0,458
"Bus Stop (Deanacre Close)",10590732,51.6151283918117,-0.557017600515792,"Bus stop",1,0,0,0,459
"Bus Stop (Sawyers Green Farm)",10590732,51.5106912236002,-0.540706617355197,"Bus stop",1,0,0,0,460
"Bus Stop (Billet Lane)",10590732,51.5146773591868,-0.536587170066342,"Bus stop",1,0,0,0,461
"Bus Stop (Billet Lane)",10590732,51.5156766787772,-0.53380242501009,"Bus stop",1,0,0,0,462
"Bus Stop (Lossie Drive)",10590732,51.5173115521449,-0.530074700173011,"Bus stop",1,0,0,0,463
"Bus Stop (Lossie Drive)",10590732,51.5167667179082,-0.531086701007233,"Bus stop",1,0,0,0,464
"Bus Stop (The Red Lion Ph)",10590732,51.5182003741211,-0.527812079268989,"Bus stop",1,0,0,0,465
"Bus Stop (The Red Lion Ph)",10590732,51.5184228612272,-0.526911297988203,"Bus stop",1,0,0,0,466
"Bus Stop (Langley Park Road)",10590732,51.5193558806396,-0.521735637396361,"Bus stop",1,0,0,0,467
"Bus Stop (Langley Park Road)",10590732,51.5192325839693,-0.521941415283524,"Bus stop",1,0,0,0,468
"Bus Stop (Post Office)",10590732,51.5201114518894,-0.516767317411612,"Bus stop",1,0,0,0,469
"Bus Stop (Post Office)",10590732,51.5199503889848,-0.516830203598683,"Bus stop",1,0,0,0,470
"Bus Stop (Junior School)",10590732,51.5209252324006,-0.5135698359521,"Bus stop",1,0,0,0,471
"Bus Stop (Junior School)",10590732,51.520744409633,-0.5127829643672,"Bus stop",1,0,0,0,472
"Bus Stop (Church Grove)",10590732,51.6700028539152,-0.552382500884514,"Bus stop",1,0,0,0,473
