"id","opportunity","percentile","cutoff","accessibility"
"470","Entertainment",50,15,1
"471","Entertainment",50,15,2
"472","Entertainment",50,15,0
"473","Entertainment",50,15,1
"474","Entertainment",50,15,0
"475","Entertainment",50,15,0
"476","Entertainment",50,15,0
"477","Entertainment",50,15,8
"478","Entertainment",50,15,1
"479","Entertainment",50,15,0
"480","Entertainment",50,15,1
"481","Entertainment",50,15,0
"482","Entertainment",50,15,1
"483","Entertainment",50,15,0
"484","Entertainment",50,15,7
"485","Entertainment",50,15,12
"486","Entertainment",50,15,10
"487","Entertainment",50,15,1
"488","Entertainment",50,15,3
"489","Entertainment",50,15,0
"490","Entertainment",50,15,3
"491","Entertainment",50,15,1
"492","Entertainment",50,15,20
"493","Entertainment",50,15,6
"494","Entertainment",50,15,1
"495","Entertainment",50,15,6
"496","Entertainment",50,15,14
"497","Entertainment",50,15,0
"498","Entertainment",50,15,4
"499","Entertainment",50,15,4
"500","Entertainment",50,15,3
"501","Entertainment",50,15,11
"502","Entertainment",50,15,2
"503","Entertainment",50,15,38
"504","Entertainment",50,15,38
"505","Entertainment",50,15,2
"506","Entertainment",50,15,32
"507","Entertainment",50,15,14
"508","Entertainment",50,15,32
"509","Entertainment",50,15,10
"510","Entertainment",50,15,65
"511","Entertainment",50,15,32
"512","Entertainment",50,15,210
"513","Entertainment",50,15,39
"514","Entertainment",50,15,6
"515","Entertainment",50,15,36
"516","Entertainment",50,15,2
"517","Entertainment",50,15,6
"518","Entertainment",50,15,6
"519","Entertainment",50,15,4
"520","Entertainment",50,15,5
"521","Entertainment",50,15,210
"522","Entertainment",50,15,4
"523","Entertainment",50,15,5
"524","Entertainment",50,15,4
"525","Entertainment",50,15,248
"526","Entertainment",50,15,268
"527","Entertainment",50,15,19
"528","Entertainment",50,15,184
"529","Entertainment",50,15,4
"530","Entertainment",50,15,10
"531","Entertainment",50,15,25
"532","Entertainment",50,15,10
"533","Entertainment",50,15,232
"534","Entertainment",50,15,5
"535","Entertainment",50,15,5
"536","Entertainment",50,15,10
"537","Entertainment",50,15,1
"538","Entertainment",50,15,6
"539","Entertainment",50,15,10
"540","Entertainment",50,15,5
"541","Entertainment",50,15,27
"542","Entertainment",50,15,10
"543","Entertainment",50,15,10
"544","Entertainment",50,15,4
"545","Entertainment",50,15,39
"546","Entertainment",50,15,39
"547","Entertainment",50,15,26
"548","Entertainment",50,15,23
"549","Entertainment",50,15,195
"550","Entertainment",50,15,21
"551","Entertainment",50,15,4
"552","Entertainment",50,15,11
"553","Entertainment",50,15,8
"554","Entertainment",50,15,4
"555","Entertainment",50,15,5
"556","Entertainment",50,15,6
"557","Entertainment",50,15,10
"558","Entertainment",50,15,5
"559","Entertainment",50,15,64
"560","Entertainment",50,15,2
"561","Entertainment",50,15,5
"562","Entertainment",50,15,5
"563","Entertainment",50,15,5
"564","Entertainment",50,15,5
"565","Entertainment",50,15,5
"566","Entertainment",50,15,5
"567","Entertainment",50,15,30
"568","Entertainment",50,15,49
"569","Entertainment",50,15,14
"570","Entertainment",50,15,5
"571","Entertainment",50,15,241
"572","Entertainment",50,15,6
"573","Entertainment",50,15,2
"574","Entertainment",50,15,6
"575","Entertainment",50,15,19
"576","Entertainment",50,15,3
"577","Entertainment",50,15,65
"578","Entertainment",50,15,241
"579","Entertainment",50,15,10
"580","Entertainment",50,15,5
"581","Entertainment",50,15,317
"582","Entertainment",50,15,4
"583","Entertainment",50,15,26
"584","Entertainment",50,15,8
"585","Entertainment",50,15,9
"586","Entertainment",50,15,25
"587","Entertainment",50,15,2
"588","Entertainment",50,15,9
"589","Entertainment",50,15,9
"590","Entertainment",50,15,0
"591","Entertainment",50,15,231
"592","Entertainment",50,15,8
"593","Entertainment",50,15,4
"594","Entertainment",50,15,44
"595","Entertainment",50,15,30
"596","Entertainment",50,15,10
"597","Entertainment",50,15,10
"598","Entertainment",50,15,137
"599","Entertainment",50,15,14
"600","Entertainment",50,15,78
"601","Entertainment",50,15,10
"602","Entertainment",50,15,4
"603","Entertainment",50,15,71
"604","Entertainment",50,15,9
"605","Entertainment",50,15,9
"606","Entertainment",50,15,6
"607","Entertainment",50,15,135
"608","Entertainment",50,15,14
"609","Entertainment",50,15,67
"610","Entertainment",50,15,7
"611","Entertainment",50,15,11
"612","Entertainment",50,15,16
"613","Entertainment",50,15,9
"614","Entertainment",50,15,93
"615","Entertainment",50,15,4
"616","Entertainment",50,15,310
"617","Entertainment",50,15,34
"618","Entertainment",50,15,5
"619","Entertainment",50,15,302
"620","Entertainment",50,15,231
"621","Entertainment",50,15,320
"622","Entertainment",50,15,8
"623","Entertainment",50,15,2
"624","Entertainment",50,15,8
"625","Entertainment",50,15,14
"626","Entertainment",50,15,6
"627","Entertainment",50,15,5
"628","Entertainment",50,15,5
"629","Entertainment",50,15,11
"630","Entertainment",50,15,75
"631","Entertainment",50,15,23
"632","Entertainment",50,15,34
"633","Entertainment",50,15,17
"634","Entertainment",50,15,23
"635","Entertainment",50,15,13
"636","Entertainment",50,15,8
"637","Entertainment",50,15,30
"638","Entertainment",50,15,210
"639","Entertainment",50,15,284
"640","Entertainment",50,15,19
"641","Entertainment",50,15,7
"642","Entertainment",50,15,14
"643","Entertainment",50,15,25
"644","Entertainment",50,15,3
"645","Entertainment",50,15,5
"646","Entertainment",50,15,38
"647","Entertainment",50,15,5
"648","Entertainment",50,15,51
"649","Entertainment",50,15,335
"650","Entertainment",50,15,331
"651","Entertainment",50,15,8
"652","Entertainment",50,15,36
"653","Entertainment",50,15,48
"654","Entertainment",50,15,8
"655","Entertainment",50,15,5
"656","Entertainment",50,15,5
"657","Entertainment",50,15,34
"658","Entertainment",50,15,248
"659","Entertainment",50,15,11
"660","Entertainment",50,15,34
"661","Entertainment",50,15,9
"662","Entertainment",50,15,4
"663","Entertainment",50,15,48
"664","Entertainment",50,15,35
"665","Entertainment",50,15,48
"666","Entertainment",50,15,56
"667","Entertainment",50,15,61
"668","Entertainment",50,15,70
"669","Entertainment",50,15,45
"670","Entertainment",50,15,30
"671","Entertainment",50,15,71
"672","Entertainment",50,15,127
"673","Entertainment",50,15,100
"674","Entertainment",50,15,54
"675","Entertainment",50,15,0
"676","Entertainment",50,15,3
"677","Entertainment",50,15,0
"678","Entertainment",50,15,2
"679","Entertainment",50,15,2
"680","Entertainment",50,15,1
"681","Entertainment",50,15,3
"682","Entertainment",50,15,4
"683","Entertainment",50,15,10
"684","Entertainment",50,15,3
"685","Entertainment",50,15,5
"686","Entertainment",50,15,1
"687","Entertainment",50,15,1
"688","Entertainment",50,15,1
"689","Entertainment",50,15,2
"690","Entertainment",50,15,0
"691","Entertainment",50,15,1
"692","Entertainment",50,15,4
"693","Entertainment",50,15,1
"694","Entertainment",50,15,0
"695","Entertainment",50,15,0
"696","Entertainment",50,15,0
"697","Entertainment",50,15,2
"698","Entertainment",50,15,3
"699","Entertainment",50,15,3
"700","Entertainment",50,15,0
"701","Entertainment",50,15,1
"702","Entertainment",50,15,2
"703","Entertainment",50,15,2
"704","Entertainment",50,15,0
"705","Entertainment",50,15,2
"706","Entertainment",50,15,0
"707","Entertainment",50,15,1
"708","Entertainment",50,15,0
"709","Entertainment",50,15,3
"710","Entertainment",50,15,0
"711","Entertainment",50,15,8
"712","Entertainment",50,15,1
"713","Entertainment",50,15,2
"714","Entertainment",50,15,1
