"id","opportunity","percentile","cutoff","accessibility"
"569","Underground entrance",50,15,11
"570","Underground entrance",50,15,8
"571","Underground entrance",50,15,85
"572","Underground entrance",50,15,4
"573","Underground entrance",50,15,0
"574","Underground entrance",50,15,7
"575","Underground entrance",50,15,3
"576","Underground entrance",50,15,1
"577","Underground entrance",50,15,6
"578","Underground entrance",50,15,85
"579","Underground entrance",50,15,6
"580","Underground entrance",50,15,5
"581","Underground entrance",50,15,120
"582","Underground entrance",50,15,8
"583","Underground entrance",50,15,20
"584","Underground entrance",50,15,3
"585","Underground entrance",50,15,15
"586","Underground entrance",50,15,10
"587","Underground entrance",50,15,0
"588","Underground entrance",50,15,15
"589","Underground entrance",50,15,15
"590","Underground entrance",50,15,0
"591","Underground entrance",50,15,69
"592","Underground entrance",50,15,6
"593","Underground entrance",50,15,4
"594","Underground entrance",50,15,6
"595","Underground entrance",50,15,5
"596","Underground entrance",50,15,15
"597","Underground entrance",50,15,17
"598","Underground entrance",50,15,54
"599","Underground entrance",50,15,10
"600","Underground entrance",50,15,34
"601","Underground entrance",50,15,9
"602","Underground entrance",50,15,2
"603","Underground entrance",50,15,15
"604","Underground entrance",50,15,2
"605","Underground entrance",50,15,0
"606","Underground entrance",50,15,0
"607","Underground entrance",50,15,52
"608","Underground entrance",50,15,6
"609","Underground entrance",50,15,7
"610","Underground entrance",50,15,10
"611","Underground entrance",50,15,6
"612","Underground entrance",50,15,10
"613","Underground entrance",50,15,6
"614","Underground entrance",50,15,48
"615","Underground entrance",50,15,4
"616","Underground entrance",50,15,76
"617","Underground entrance",50,15,10
"618","Underground entrance",50,15,8
"619","Underground entrance",50,15,66
"620","Underground entrance",50,15,69
"621","Underground entrance",50,15,112
"622","Underground entrance",50,15,9
"623","Underground entrance",50,15,0
"624","Underground entrance",50,15,2
"625","Underground entrance",50,15,7
"626","Underground entrance",50,15,6
"627","Underground entrance",50,15,5
"628","Underground entrance",50,15,5
"629","Underground entrance",50,15,9
"630","Underground entrance",50,15,27
"631","Underground entrance",50,15,1
"632","Underground entrance",50,15,39
"633","Underground entrance",50,15,27
"634","Underground entrance",50,15,10
"635","Underground entrance",50,15,1
