"id","opportunity","percentile","cutoff","accessibility"
"466","Bus stop",50,15,83
"467","Bus stop",50,15,60
"468","Bus stop",50,15,40
"469","Bus stop",50,15,47
"470","Bus stop",50,15,30
"471","Bus stop",50,15,35
"472","Bus stop",50,15,44
"473","Bus stop",50,15,19
"474","Bus stop",50,15,8
"475","Bus stop",50,15,28
"476","Bus stop",50,15,20
"477","Bus stop",50,15,68
"478","Bus stop",50,15,28
"479","Bus stop",50,15,16
"480","Bus stop",50,15,30
"481","Bus stop",50,15,16
"482","Bus stop",50,15,22
"483","Bus stop",50,15,10
"484","Bus stop",50,15,43
"485","Bus stop",50,15,89
"486","Bus stop",50,15,75
"487","Bus stop",50,15,15
"488","Bus stop",50,15,54
"489","Bus stop",50,15,37
"490","Bus stop",50,15,13
"491","Bus stop",50,15,38
"492","Bus stop",50,15,38
"493","Bus stop",50,15,35
"494","Bus stop",50,15,38
"495","Bus stop",50,15,26
"496","Bus stop",50,15,20
"497","Bus stop",50,15,37
"498","Bus stop",50,15,49
"499","Bus stop",50,15,25
"500","Bus stop",50,15,27
"501","Bus stop",50,15,47
"502","Bus stop",50,15,7
"503","Bus stop",50,15,57
"504","Bus stop",50,15,57
"505","Bus stop",50,15,23
"506","Bus stop",50,15,65
"507","Bus stop",50,15,56
"508","Bus stop",50,15,65
"509","Bus stop",50,15,98
"510","Bus stop",50,15,158
"511","Bus stop",50,15,65
"512","Bus stop",50,15,124
"513","Bus stop",50,15,75
"514","Bus stop",50,15,59
"515","Bus stop",50,15,53
"516","Bus stop",50,15,36
"517","Bus stop",50,15,39
"518","Bus stop",50,15,39
"519","Bus stop",50,15,37
"520","Bus stop",50,15,66
"521","Bus stop",50,15,124
"522","Bus stop",50,15,65
"523","Bus stop",50,15,35
"524","Bus stop",50,15,35
"525","Bus stop",50,15,131
"526","Bus stop",50,15,113
"527","Bus stop",50,15,46
"528","Bus stop",50,15,121
"529","Bus stop",50,15,31
"530","Bus stop",50,15,69
"531","Bus stop",50,15,92
"532","Bus stop",50,15,69
"533","Bus stop",50,15,156
"534","Bus stop",50,15,48
"535","Bus stop",50,15,24
"536","Bus stop",50,15,83
"537","Bus stop",50,15,5
"538","Bus stop",50,15,20
"539","Bus stop",50,15,69
"540","Bus stop",50,15,22
"541","Bus stop",50,15,163
"542","Bus stop",50,15,69
"543","Bus stop",50,15,69
"544","Bus stop",50,15,31
"545","Bus stop",50,15,88
"546","Bus stop",50,15,88
"547","Bus stop",50,15,80
"548","Bus stop",50,15,107
"549","Bus stop",50,15,310
"550","Bus stop",50,15,92
"551","Bus stop",50,15,19
"552","Bus stop",50,15,59
"553","Bus stop",50,15,54
"554","Bus stop",50,15,33
"555","Bus stop",50,15,37
"556","Bus stop",50,15,45
"557","Bus stop",50,15,116
"558","Bus stop",50,15,60
"559","Bus stop",50,15,131
"560","Bus stop",50,15,10
"561","Bus stop",50,15,31
"562","Bus stop",50,15,40
"563","Bus stop",50,15,24
"564","Bus stop",50,15,60
"565","Bus stop",50,15,60
"566","Bus stop",50,15,60
"567","Bus stop",50,15,56
"568","Bus stop",50,15,120
"569","Bus stop",50,15,85
"570","Bus stop",50,15,39
"571","Bus stop",50,15,198
"572","Bus stop",50,15,42
"573","Bus stop",50,15,23
"574","Bus stop",50,15,47
"575","Bus stop",50,15,70
"576","Bus stop",50,15,24
"577","Bus stop",50,15,91
"578","Bus stop",50,15,198
"579","Bus stop",50,15,48
"580","Bus stop",50,15,35
"581","Bus stop",50,15,383
"582","Bus stop",50,15,43
"583","Bus stop",50,15,91
"584","Bus stop",50,15,31
"585","Bus stop",50,15,78
"586","Bus stop",50,15,92
"587","Bus stop",50,15,30
"588","Bus stop",50,15,78
"589","Bus stop",50,15,78
"590","Bus stop",50,15,38
"591","Bus stop",50,15,183
"592","Bus stop",50,15,96
"593","Bus stop",50,15,30
"594","Bus stop",50,15,73
"595","Bus stop",50,15,60
"596","Bus stop",50,15,86
"597","Bus stop",50,15,98
"598","Bus stop",50,15,142
"599","Bus stop",50,15,64
"600","Bus stop",50,15,81
"601","Bus stop",50,15,56
"602","Bus stop",50,15,34
"603","Bus stop",50,15,108
"604","Bus stop",50,15,69
"605","Bus stop",50,15,36
"606","Bus stop",50,15,38
"607","Bus stop",50,15,132
"608","Bus stop",50,15,79
"609","Bus stop",50,15,97
"610","Bus stop",50,15,75
"611","Bus stop",50,15,91
"612","Bus stop",50,15,70
"613","Bus stop",50,15,43
"614","Bus stop",50,15,115
"615","Bus stop",50,15,17
"616","Bus stop",50,15,143
"617","Bus stop",50,15,132
"618","Bus stop",50,15,51
"619","Bus stop",50,15,136
"620","Bus stop",50,15,183
"621","Bus stop",50,15,283
"622","Bus stop",50,15,54
"623","Bus stop",50,15,11
"624","Bus stop",50,15,49
"625","Bus stop",50,15,56
"626","Bus stop",50,15,40
"627","Bus stop",50,15,22
"628","Bus stop",50,15,22
"629","Bus stop",50,15,54
"630","Bus stop",50,15,119
"631","Bus stop",50,15,47
"632","Bus stop",50,15,182
"633","Bus stop",50,15,136
"634","Bus stop",50,15,93
"635","Bus stop",50,15,15
"636","Bus stop",50,15,44
"637","Bus stop",50,15,56
"638","Bus stop",50,15,223
"639","Bus stop",50,15,239
"640","Bus stop",50,15,123
"641","Bus stop",50,15,50
"642","Bus stop",50,15,70
"643","Bus stop",50,15,67
"644","Bus stop",50,15,39
"645","Bus stop",50,15,48
"646","Bus stop",50,15,57
"647","Bus stop",50,15,22
"648","Bus stop",50,15,95
"649","Bus stop",50,15,215
"650","Bus stop",50,15,253
"651","Bus stop",50,15,64
"652","Bus stop",50,15,93
"653","Bus stop",50,15,79
"654","Bus stop",50,15,61
"655","Bus stop",50,15,37
"656","Bus stop",50,15,37
"657","Bus stop",50,15,182
"658","Bus stop",50,15,131
"659","Bus stop",50,15,54
"660","Bus stop",50,15,182
"661","Bus stop",50,15,84
"662","Bus stop",50,15,80
"663","Bus stop",50,15,110
"664","Bus stop",50,15,97
"665","Bus stop",50,15,110
"666","Bus stop",50,15,134
"667","Bus stop",50,15,78
"668","Bus stop",50,15,108
"669","Bus stop",50,15,106
"670","Bus stop",50,15,73
"671","Bus stop",50,15,62
"672","Bus stop",50,15,210
"673","Bus stop",50,15,226
"674","Bus stop",50,15,104
"675","Bus stop",50,15,0
"676","Bus stop",50,15,39
"677","Bus stop",50,15,21
"678","Bus stop",50,15,30
"679","Bus stop",50,15,30
"680","Bus stop",50,15,10
"681","Bus stop",50,15,52
"682","Bus stop",50,15,44
"683","Bus stop",50,15,69
"684","Bus stop",50,15,39
"685","Bus stop",50,15,63
"686","Bus stop",50,15,19
"687","Bus stop",50,15,16
"688","Bus stop",50,15,29
"689","Bus stop",50,15,30
"690","Bus stop",50,15,12
"691","Bus stop",50,15,19
"692","Bus stop",50,15,20
"693","Bus stop",50,15,46
"694","Bus stop",50,15,19
"695","Bus stop",50,15,23
"696","Bus stop",50,15,39
"697","Bus stop",50,15,10
"698","Bus stop",50,15,42
"699","Bus stop",50,15,69
"700","Bus stop",50,15,28
"701","Bus stop",50,15,9
"702","Bus stop",50,15,49
"703","Bus stop",50,15,12
"704","Bus stop",50,15,35
"705","Bus stop",50,15,34
"706","Bus stop",50,15,10
"707","Bus stop",50,15,8
"708","Bus stop",50,15,18
"709","Bus stop",50,15,39
"710","Bus stop",50,15,29
"711","Bus stop",50,15,43
"712","Bus stop",50,15,46
"713","Bus stop",50,15,20
"714","Bus stop",50,15,35
"715","Bus stop",50,15,28
"716","Bus stop",50,15,44
"717","Bus stop",50,15,21
"718","Bus stop",50,15,21
"719","Bus stop",50,15,95
"720","Bus stop",50,15,51
"721","Bus stop",50,15,18
"722","Bus stop",50,15,27
"723","Bus stop",50,15,67
"724","Bus stop",50,15,29
"725","Bus stop",50,15,21
"726","Bus stop",50,15,94
"727","Bus stop",50,15,45
"728","Bus stop",50,15,16
"729","Bus stop",50,15,43
"730","Bus stop",50,15,24
"731","Bus stop",50,15,34
"732","Bus stop",50,15,40
"733","Bus stop",50,15,147
"734","Bus stop",50,15,121
"735","Bus stop",50,15,16
"736","Bus stop",50,15,11
"737","Bus stop",50,15,76
"738","Bus stop",50,15,33
"739","Bus stop",50,15,19
"740","Bus stop",50,15,35
"741","Bus stop",50,15,11
"742","Bus stop",50,15,26
"743","Bus stop",50,15,3
"744","Bus stop",50,15,37
"745","Bus stop",50,15,14
"746","Bus stop",50,15,47
"747","Bus stop",50,15,50
"748","Bus stop",50,15,23
"749","Bus stop",50,15,76
"750","Bus stop",50,15,31
"751","Bus stop",50,15,23
"752","Bus stop",50,15,44
"753","Bus stop",50,15,12
"754","Bus stop",50,15,3
"755","Bus stop",50,15,26
"756","Bus stop",50,15,32
"757","Bus stop",50,15,26
"758","Bus stop",50,15,31
"759","Bus stop",50,15,26
"760","Bus stop",50,15,29
"761","Bus stop",50,15,16
"762","Bus stop",50,15,15
"763","Bus stop",50,15,38
"764","Bus stop",50,15,40
"765","Bus stop",50,15,44
"766","Bus stop",50,15,38
"767","Bus stop",50,15,42
"768","Bus stop",50,15,21
"769","Bus stop",50,15,34
"770","Bus stop",50,15,37
"771","Bus stop",50,15,38
"772","Bus stop",50,15,35
"773","Bus stop",50,15,11
"774","Bus stop",50,15,15
"775","Bus stop",50,15,32
"776","Bus stop",50,15,41
"777","Bus stop",50,15,74
"778","Bus stop",50,15,52
"779","Bus stop",50,15,12
"780","Bus stop",50,15,50
"781","Bus stop",50,15,27
"782","Bus stop",50,15,48
"783","Bus stop",50,15,39
"784","Bus stop",50,15,51
"785","Bus stop",50,15,29
"786","Bus stop",50,15,68
"787","Bus stop",50,15,42
"788","Bus stop",50,15,18
"789","Bus stop",50,15,78
"790","Bus stop",50,15,51
"791","Bus stop",50,15,14
"792","Bus stop",50,15,97
"793","Bus stop",50,15,52
"794","Bus stop",50,15,15
"795","Bus stop",50,15,33
"796","Bus stop",50,15,74
"797","Bus stop",50,15,53
"798","Bus stop",50,15,15
"799","Bus stop",50,15,26
"800","Bus stop",50,15,74
"801","Bus stop",50,15,42
"802","Bus stop",50,15,27
"803","Bus stop",50,15,89
"804","Bus stop",50,15,41
"805","Bus stop",50,15,28
"806","Bus stop",50,15,27
"807","Bus stop",50,15,48
"808","Bus stop",50,15,46
"809","Bus stop",50,15,27
"810","Bus stop",50,15,74
"811","Bus stop",50,15,54
"812","Bus stop",50,15,38
"813","Bus stop",50,15,29
"814","Bus stop",50,15,24
"815","Bus stop",50,15,37
"816","Bus stop",50,15,29
"817","Bus stop",50,15,36
"818","Bus stop",50,15,31
"819","Bus stop",50,15,28
"820","Bus stop",50,15,39
"821","Bus stop",50,15,42
"822","Bus stop",50,15,39
"823","Bus stop",50,15,39
"824","Bus stop",50,15,13
"825","Bus stop",50,15,49
"826","Bus stop",50,15,74
"827","Bus stop",50,15,54
"828","Bus stop",50,15,75
"829","Bus stop",50,15,42
"830","Bus stop",50,15,31
"831","Bus stop",50,15,13
"832","Bus stop",50,15,15
"833","Bus stop",50,15,49
"834","Bus stop",50,15,27
"835","Bus stop",50,15,33
"836","Bus stop",50,15,10
"837","Bus stop",50,15,20
"838","Bus stop",50,15,89
"839","Bus stop",50,15,31
"840","Bus stop",50,15,63
"841","Bus stop",50,15,42
"842","Bus stop",50,15,30
"843","Bus stop",50,15,60
"844","Bus stop",50,15,36
"845","Bus stop",50,15,15
"846","Bus stop",50,15,53
"847","Bus stop",50,15,80
"848","Bus stop",50,15,16
"849","Bus stop",50,15,12
"850","Bus stop",50,15,19
"851","Bus stop",50,15,32
"852","Bus stop",50,15,19
"853","Bus stop",50,15,12
"854","Bus stop",50,15,48
"855","Bus stop",50,15,19
"856","Bus stop",50,15,4
"857","Bus stop",50,15,17
"858","Bus stop",50,15,13
"859","Bus stop",50,15,23
"860","Bus stop",50,15,14
"861","Bus stop",50,15,22
"862","Bus stop",50,15,25
"863","Bus stop",50,15,25
"864","Bus stop",50,15,18
"865","Bus stop",50,15,5
"866","Bus stop",50,15,22
"867","Bus stop",50,15,27
"868","Bus stop",50,15,17
"869","Bus stop",50,15,9
"870","Bus stop",50,15,17
"871","Bus stop",50,15,16
"872","Bus stop",50,15,19
"873","Bus stop",50,15,25
"874","Bus stop",50,15,12
"875","Bus stop",50,15,22
"876","Bus stop",50,15,126
"877","Bus stop",50,15,13
"878","Bus stop",50,15,16
"879","Bus stop",50,15,38
"880","Bus stop",50,15,13
"881","Bus stop",50,15,44
"882","Bus stop",50,15,13
"883","Bus stop",50,15,19
"884","Bus stop",50,15,0
"885","Bus stop",50,15,50
"886","Bus stop",50,15,16
"887","Bus stop",50,15,17
"888","Bus stop",50,15,17
"889","Bus stop",50,15,76
"890","Bus stop",50,15,50
"891","Bus stop",50,15,32
"892","Bus stop",50,15,39
"893","Bus stop",50,15,22
"894","Bus stop",50,15,33
"895","Bus stop",50,15,72
"896","Bus stop",50,15,23
"897","Bus stop",50,15,35
"898","Bus stop",50,15,22
"899","Bus stop",50,15,48
"900","Bus stop",50,15,72
"901","Bus stop",50,15,69
"902","Bus stop",50,15,0
"903","Bus stop",50,15,50
"904","Bus stop",50,15,41
"905","Bus stop",50,15,12
"906","Bus stop",50,15,49
"907","Bus stop",50,15,28
"908","Bus stop",50,15,37
"909","Bus stop",50,15,12
"910","Bus stop",50,15,33
"911","Bus stop",50,15,54
"912","Bus stop",50,15,29
"913","Bus stop",50,15,20
"914","Bus stop",50,15,54
"915","Bus stop",50,15,0
"916","Bus stop",50,15,4
"917","Bus stop",50,15,40
"918","Bus stop",50,15,3
"919","Bus stop",50,15,6
"920","Bus stop",50,15,19
"921","Bus stop",50,15,57
"922","Bus stop",50,15,27
"923","Bus stop",50,15,32
"924","Bus stop",50,15,70
"925","Bus stop",50,15,0
"926","Bus stop",50,15,0
"927","Bus stop",50,15,18
