"id","opportunity","percentile","cutoff","accessibility"
"727","Sports",50,15,12
"728","Sports",50,15,8
"729","Sports",50,15,11
"730","Sports",50,15,14
"731","Sports",50,15,5
"732","Sports",50,15,15
"733","Sports",50,15,36
"734","Sports",50,15,19
"735","Sports",50,15,3
"736","Sports",50,15,13
"737","Sports",50,15,10
"738","Sports",50,15,8
"739","Sports",50,15,1
"740","Sports",50,15,16
"741","Sports",50,15,4
"742","Sports",50,15,13
"743","Sports",50,15,1
"744","Sports",50,15,7
"745","Sports",50,15,4
"746","Sports",50,15,10
"747","Sports",50,15,8
"748","Sports",50,15,13
"749","Sports",50,15,10
"750","Sports",50,15,4
"751","Sports",50,15,2
"752","Sports",50,15,10
"753","Sports",50,15,0
"754","Sports",50,15,1
"755","Sports",50,15,4
"756","Sports",50,15,1
"757","Sports",50,15,8
"758","Sports",50,15,22
"759","Sports",50,15,4
"760","Sports",50,15,1
"761","Sports",50,15,6
"762","Sports",50,15,6
"763","Sports",50,15,6
"764","Sports",50,15,6
"765","Sports",50,15,10
"766","Sports",50,15,6
"767","Sports",50,15,8
"768","Sports",50,15,12
"769","Sports",50,15,3
"770","Sports",50,15,7
"771","Sports",50,15,6
"772","Sports",50,15,9
"773","Sports",50,15,0
"774","Sports",50,15,4
"775","Sports",50,15,5
"776","Sports",50,15,14
"777","Sports",50,15,11
"778","Sports",50,15,16
"779","Sports",50,15,6
"780","Sports",50,15,14
"781","Sports",50,15,10
"782","Sports",50,15,7
"783","Sports",50,15,4
"784","Sports",50,15,8
"785","Sports",50,15,9
"786","Sports",50,15,10
"787","Sports",50,15,4
"788","Sports",50,15,5
"789","Sports",50,15,43
"790","Sports",50,15,7
"791","Sports",50,15,4
"792","Sports",50,15,15
"793","Sports",50,15,16
"794","Sports",50,15,2
"795","Sports",50,15,10
"796","Sports",50,15,11
"797","Sports",50,15,20
"798","Sports",50,15,4
"799","Sports",50,15,10
"800","Sports",50,15,11
"801","Sports",50,15,9
"802","Sports",50,15,13
"803","Sports",50,15,15
"804","Sports",50,15,1
"805","Sports",50,15,14
"806","Sports",50,15,10
"807","Sports",50,15,4
"808","Sports",50,15,9
"809","Sports",50,15,4
"810","Sports",50,15,11
"811","Sports",50,15,4
"812","Sports",50,15,2
"813","Sports",50,15,4
"814","Sports",50,15,14
"815","Sports",50,15,16
"816","Sports",50,15,4
"817","Sports",50,15,8
"818","Sports",50,15,3
"819","Sports",50,15,5
"820","Sports",50,15,7
"821","Sports",50,15,4
"822","Sports",50,15,7
"823","Sports",50,15,7
"824","Sports",50,15,4
"825","Sports",50,15,4
"826","Sports",50,15,11
"827","Sports",50,15,4
"828","Sports",50,15,20
"829","Sports",50,15,16
"830","Sports",50,15,12
"831","Sports",50,15,2
"832","Sports",50,15,2
"833","Sports",50,15,8
"834","Sports",50,15,0
"835","Sports",50,15,3
"836","Sports",50,15,4
"837","Sports",50,15,2
"838","Sports",50,15,15
"839","Sports",50,15,2
"840","Sports",50,15,12
"841","Sports",50,15,2
"842","Sports",50,15,9
"843","Sports",50,15,15
"844","Sports",50,15,3
"845","Sports",50,15,2
"846","Sports",50,15,6
"847","Sports",50,15,12
"848","Sports",50,15,7
"849","Sports",50,15,3
"850","Sports",50,15,12
"851","Sports",50,15,18
"852","Sports",50,15,8
"853","Sports",50,15,5
"854","Sports",50,15,7
"855","Sports",50,15,5
"856","Sports",50,15,7
"857","Sports",50,15,6
"858","Sports",50,15,3
"859","Sports",50,15,6
"860","Sports",50,15,4
"861","Sports",50,15,1
"862","Sports",50,15,6
"863","Sports",50,15,6
"864","Sports",50,15,9
"865","Sports",50,15,5
"866","Sports",50,15,12
"867","Sports",50,15,1
"868","Sports",50,15,3
"869","Sports",50,15,12
"870","Sports",50,15,3
"871","Sports",50,15,11
"872","Sports",50,15,11
"873","Sports",50,15,3
"874","Sports",50,15,12
"875","Sports",50,15,12
"876","Sports",50,15,24
"877","Sports",50,15,1
"878","Sports",50,15,2
"879","Sports",50,15,8
"880","Sports",50,15,3
"881","Sports",50,15,13
"882","Sports",50,15,1
"883","Sports",50,15,4
